doi,title,venue,publication_year,content_type,abstract,keywords,science gateway | scientific gateway,virtual laboratory | Vlab,virtual research environment,more than one
10.1007/s10723-016-9377-8,From Lesson Learned to the Refactoring of the DRIHM Science Gateway for Hydro-meteorological Research,Journal of Grid Computing,2016,Article,"A full hydro-meteorological (HM) simulation, from rainfall to impact on urban areas, is a multidisciplinary activity which consists in the execution of a workflow composed by complex and heterogeneous model engines. Moreover an extensive set of configuration parameters have to be selected consistently among the models, otherwise the simulation can fail or produce unreliable results. The DRIHM portal is a Web-based science gateway aiming to support HM researchers in designing, executing and managing HM simulations. The first version of the portal was developed during the DRIHM project using the gUSE science gateway toolkit. The lesson we learned is guiding a refactoring process that, together with a review of the most relevant technologies for the development of a science gateway, represent the focus of this paper. Beside the technological aspects, the need of a strong interplay between ICT and other domain-specific communities clearly emerged, together with coherent policies in the management of data, computational resources and software components that represent the ecosystem of a science gateways. © 2016, Springer Science+Business Media Dordrecht.","e-infrastructures, hydrometeorology, science gateways",1,0,0,1
10.1007/s10723-016-9379-6,The Essential Components of a Successful Galaxy Service,Journal of Grid Computing,2016,Article,"Driven by advances in data generation technologies and fuelled by radical reduction in costs, genomics has become a data science. Nonetheless the field of genomics has been restrained by the ability to analyse data. Science gateways, such as Galaxy, have the potential to enable bench biologists to analyse their own data without needing be familiar with the command line. Implementing a production scale Galaxy service, sufficiently well-featured and resourced to meet the needs of the end-users, is a significant undertaking and requires the consideration and combination of a number of factors to be successfully adopted by the community. In this paper, we describe the process that we undertook to implement a Galaxy service and describe what we consider to be the essential components of such a service. Our experience and insights will be of interest to those who are planning on implementing a science gateway service in a research organisation. © 2016, Springer Science+Business Media Dordrecht.","bioinformatics, Galaxy, HPC, next generation sequencing, science gateways",1,0,0,1
10.1007/s10723-016-9384-9,Development of Science Gateways Using QCG — Lessons Learned from the Deployment on Large Scale Distributed and HPC Infrastructures,Journal of Grid Computing,2016,Article,"Today, various Science Gateways created in close collaboration with scientific communities provide access to remote and distributed HPC, Grid and Cloud computing resources and large-scale storage facilities. However, as we have observed there are still many entry barriers for new users and various limitations for active scientists. In this paper we present our latest achievements and software solutions that significantly simplify the use of large scale and distributed computing. We describe several Science Gateways that have been successfully created with the help of our application tools and the QCG (Quality in Cloud and Grid) middleware, in particular Vine Toolkit, QCG-Portal and QCG-Now, and make the use of HPC, Grid and Cloud more straightforward and transparent. Additionally, we share the best practices and lessons learned after creating jointly with user communities many domain-specific Science Gateways, e.g. dedicated for physicists, medical scientists, chemists, engineers and external communities performing multi-scale simulations. As our deployed software solutions have reached recently a critical mass of active users in the PLGrid e-infrastructure in Poland, we also discuss in this paper how changing technologies, visual design and user experience could impact the way we should re-design Science Getaways or even develop new attractive tools, e.g. desktop or mobile-based applications in the future. Finally, we present information and statistics regarding the behaviour of users to help readers understand how new capabilities and functionalities may influence the growth of user interest in Science Gateways and HPC technologies. © 2016, Springer Science+Business Media Dordrecht.","clouds, grid, GUIs, high-performance computing, science gateways",1,0,0,1
10.1007/s10723-016-9385-8,Using Science Gateways for Bridging the Differences between Research Infrastructures,Journal of Grid Computing,2016,Article,"Researchers can perform large-scale analyses on diverse computing and data infrastructures such as NGIs (National Grid Infrastructures), XSEDE (Extreme Science and Engineering Discovery Environment) and PRACE (Partnership for Advanced Computing in Europe). Some are national like NGIs and XSEDE, some are international like PRACE and all of them require a more or less restrictive application process to get access to resources. Science gateways integrating diverse infrastructures provide the possibility to re-use methods independent of such underlying infrastructures and thus potentially deliver the technical prerequisite for creating reproducible science. To achieve this goal, science gateways have to be integrated seamlessly with security mechanisms and job, data as well as workflow management of the targeted resources. This paper gives an overview on general findings for porting science gateways as well as the challenges faced for porting the German MoSGrid science gateway (Molecular Simulation Grid) to exploit XSEDE and PRACE infrastructures. © 2016, Springer Science+Business Media Dordrecht.","Reproducibility, research infrastructures, security, workflows, science gateways",1,0,0,1
10.1007/s10723-016-9388-5,Enabling Workflow-Oriented Science Gateways to Access Multi-Cloud Systems,Journal of Grid Computing,2016,Article,"In this paper we present a solution to cloud-enable workflow-oriented science gateways. The integration mechanism described in the paper is a generic method that can be followed by other gateway developers. The paper describes the principles and the concrete ways to integrate science gateways with multi-cloud systems. The concrete example to demonstrate the integration principles builds on the integration of WS-PGRADE/gUSE and the CloudBroker Platform (CBP). The integration of WS-PGRADE and the CloudBroker Platform offers a complete cloud-enabled science gateway platform for a diverse set of use-cases and user communities, with the availability to use mainstream cloud middleware types and services (Amazon, IBM, OpenStack, OpenNebula). The advantage of the integrated WS-PGRADE and CloubBroker Platform system is that if a domain-specific science gateway is customized from WS-PGRADE gateway framework it immediately inherits this cloud access flexibility, i.e. the user community of that gateway can access all the cloud types enabled by the integrated system presented. © 2016, Springer Science+Business Media Dordrecht.","clouds, science gateways, workflows",1,0,0,1
10.1007/s10723-020-09515-1,A Negotiation Protocol for Fine-Grained Accountable Resource Provisioning and Sharing in e-Science,Journal of Grid Computing,2020,Article,"With the increasing demand for dynamic and customised resource provisioning for computational experiments in e-Science, solutions are required to mediate different participants’ varied demands for such resource provision. This paper presents a novel negotiation protocol based on a new collaboration model. The protocol allows e-Scientists, the manager of an e-Scientist’s collaboration, and resource providers to reach resource provisioning agreements. By considering the manager of an e-Scientist collaboration for negotiation decisions, the protocol enables fine-grained accountable resource provision on a per job basis for e-Scientist collaborations, without binding the e-Scientist collaboration to resource providers. A testbed built with the protocol is also presented, making use of a production e-Science gateway, use cases, and infrastructures. The testbed is experimentally evaluated, via designed scenarios and comparison with existing production tools. It demonstrates that the proposed negotiation protocol can facilitate accountable resource provision per job, based on resource sharing rules defined and managed by e-Scientist collaborations. © 2020, The Author(s).","e-science, Fine-grained accounting, Negotiation protocol, Resource sharing",1,0,0,1
10.1007/s10723-020-09518-y,"Design of a Flexible, User Friendly Feature Matrix Generation System and its Application on Biomedical Datasets",Journal of Grid Computing,2020,Article,"The generation of a feature matrix is the first step in conducting machine learning analyses on complex data sets such as those containing DNA, RNA or protein sequences. These matrices contain information for each object which have to be identified using complex algorithms to interrogate the data. They are normally generated by combining the results of running such algorithms across various datasets from different and distributed data sources. Thus for non-computing experts the generation of such matrices prove a barrier to employing machine learning techniques. Further since datasets are becoming larger this barrier is augmented by the limitations of the single personal computer most often used by investigators to carry out such analyses. Here we propose a user friendly system to generate feature matrices in a way that is flexible, scalable and extendable. Additionally by making use of The Berkeley Open Infrastructure for Network Computing (BOINC) software, the process can be speeded up using distributed volunteer computing possible in most institutions. The system makes use of a combination of the Grid and Cloud User Support Environment (gUSE), combined with the Web Services Parallel Grid Runtime and Developer Environment Portal (WS-PGRADE) to create workflow-based science gateways that allow users to submit work to the distributed computing. This report demonstrates the use of our proposed WS-PGRADE/gUSE BOINC system to identify features to populate matrices from very large DNA sequence data repositories, however we propose that this system could be used to analyse a wide variety of feature sets including image, numerical and text data. © 2020, The Author(s).","BOINC, desktop grid, DNA feature identification, DNA sequence, DNA sequence, Feature subset selection, gUSE, high-performance computing, machine learning, Speedup, WS-PGRADE",1,0,0,1
10.1007/s10723-020-09529-9,Building Science Gateways for Analysing Molecular Docking Results Using a Generic Framework and Methodology,Journal of Grid Computing,2020,Article,"Molecular docking and virtual screening experiments require large computational and data resources and high-level user interfaces in the form of science gateways. While science gateways supporting such experiments are relatively common, there is a clearly identified need to design and implement more complex environments for further analysis of docking results. This paper describes a generic framework and a related methodology that supports the efficient development of such environments. The framework is modular enabling the reuse of already existing components. The methodology, which proposes three techniques that the development team can use, is agile and encourages active participation of end-users. Based on the framework and methodology, two prototype implementations of science-gateway-based docking environments are presented and evaluated. The first system recommends a receptor-ligand pair for the next docking experiment, and the second filters docking results based on ligand properties. © 2020, The Author(s).","bioinformatics, cloud computing, distributed computing infrastructures, Molecular docking, science gateways, virtual screening",1,0,0,1
10.1016/j.advengsoft.2017.06.019,"A Researcher-oriented Automated Data Ingestion Tool for rapid data Processing, Visualization and Preservation",Advances in Engineering Software,2017,Article,"A select number of scientific communities have been quite successful in evolving the culture within their community to encourage publishing and to provide resources for re-using well-documented data. These data have great potential for analysis and knowledge generation beyond the purposes for which they were collected and intended. However, there are still barriers in this process. To explore this problem, we have developed a prototype tool: the Experiment Dashboard (ED), with the objective of demonstrating the ability and potential of enabling automated data ingestion from typical research laboratories. This innovative prototype was developed to create a novel system and artifact to explore the possibilities of allowing researchers in laboratories across the nation to link their data acquisition systems directly to structured data repositories for data and metadata ingestion. The prototype functions with commonly used data acquisition software at the data source and the HUBzero scientific gateway at the data sink. ED can be set up with minimal effort and expertise. In this paper, we describe the motivation and purposes for the prototype, the architecture we devised and functionality of this tool, and provide a demonstration of the tool for optical measurements in a structural engineering laboratory. The goal of this paper is to articulate and show through our prototype a vision for future cyberinfrastructure for empirical disciplines that rely on the rapid collection, analysis, and dissemination of valuable experimental data. We also discuss lessons learned that may be useful for others seeking to solve similar problems. © 2017 Elsevier Ltd","Data ingestion, experiments, HUBzero, Open-Source Data Turbine",1,0,0,1
10.1016/j.ascom.2015.01.006,An integrated visualization environment for the virtual observatory: Current status and future directions,Astronomy and Computing,2015,Article,"Visual exploration and discovery applications are invaluable tools to provide prompt and intuitive insights into the intrinsic data characteristics of modern astronomy and astrophysics datasets. Due to the massively large and highly complex datasets, various technical challenges are involved to reach, e.g. interactivity, integration, navigation and collaboration. This paper describes a number of approaches to address these challenges, and focuses on the current status of VisIVO (Visualization Interface for the Virtual Observatory) concentrating on the provided tools ranging from a desktop application to a science gateway and a mobile application. We emphasize the latest developments made in the context of past and current international European funded projects and highlight planned future developments towards further integration within the framework of the Virtual Observatory. © 2015 Elsevier B.V.","data analysis, science gateways, scientific visualization, workflows",1,0,0,1
10.1016/j.ascom.2015.02.001,Feeding an astrophysical database via distributed computing resources: The case of BaSTI,Astronomy and Computing,2015,Article,"Stellar evolution model databases, spanning a wide ranges of masses and initial chemical compositions, are nowadays a major tool to study Galactic and extragalactic stellar populations. The Bag of Stellar Tracks and Isochrones (BaSTI) database is a VO-compliant theoretical astrophysical catalogue that collects fundamental datasets involving stars formation and evolution. The creation of this database implies a large number of stellar evolutionary computations that are extremely demanding in term of computing power. Here we discuss the efforts devoted to create and update the database using Distributed Computing Infrastructures and a Science Gateway and its future developments within the framework of the Italian Virtual Observatory project. © 2015 Elsevier B.V.","science gateways, Semi-analytical code, Stellar evolution, workflows",1,0,0,1
10.1016/j.ascom.2015.02.006,VO-compliant workflows and science gateways,Astronomy and Computing,2015,Article,"Workflow and science gateway technologies have been adopted by scientific communities as a valuable tool to carry out complex experiments. They offer the possibility to perform computations for data analysis and simulations, whereas hiding details of the complex infrastructures underneath. There are many workflow management systems covering a large variety of generic services coordinating execution of workflows. In this paper we describe our experiences in creating workflows oriented science gateways based on gUSE/WS-PGRADE technology and in particular we discuss the efforts devoted to develop a VO-compliant web environment. © 2015 Elsevier B.V.","Computing infrastructure, science gateways, scientific workflows, Virtual observatory tools",1,0,0,1
10.1016/j.csi.2015.02.001,An interoperable cloud-based scientific GATEWAY for NDVI time series analysis,Computer Standards & Interfaces,2015,Article,"Processing of high-resolution time series satellite images typically requires a large amount of computational resources and time. We introduce here a scientific gateway for computing the Normalized Difference Vegetation Index (NDVI) time series data. Based on a distributed workflow using the Web Processing Service (WPS) standard, the gateway aims to be completely interoperable with other standardized tools. The availability of this gateway may help researchers to acquire knowledge of land cover changes more efficiently over very large spatial and temporal extents, which is especially important in the context of Armenia for which timely decision-making is needed. © 2015 Elsevier B.V. All rights reserved.","clouds, Geoprocessing, GRASS GIS, NDVI, PyWPS",1,0,0,1
10.1016/j.future.2010.08.006,GriF: A new collaborative framework for a web service approach to grid empowered calculations,Future Generation Computer Systems,2011,Article,"A new Collaborative Grid Framework named GriF has been developed and validated to run on the Grid by considering as a study case quantum reactive scattering codes. Its use as a tool of Science Gateways to facilitate massive calculations also with the aim of improving scientific collaboration is discussed. Accordingly, a preliminary study on how to profile the users of virtual organizations in order to pave the way to a systematic evaluation of the work carried out in the Grid and to foster its sustainability, is presented. © 2010 Elsevier Inc. All rights reserved.","collaborative environments, Grid frameworks, Grid services, Quality evaluations, Quality of users, Reactive scattering, science gateways, virtual organizations, Virtual research communities, web services",1,0,0,1
10.1016/j.future.2010.12.008,Using a private desktop grid system for accelerating drug discovery,Future Generation Computer Systems,2011,Article,"Drug design is a challenging and computationally intensive task. Chemists are often faced with handling huge amounts of data as well as with working with huge amounts of computational resources. This paper shows that using the BOINC system as a private, dedicated desktop grid a community, like the EU CancerGrid chemist community, can easily set up its own high-end infrastructure based on available and inexpensive desktop computers. The CancerGrid Computing System described in the paper can easily be adapted for the needs of other user communities having similar infrastructure requirements. © 2011 Elsevier B.V. All rights reserved.","BOINC, clouds, desktop grid, drug discovery, science gateways, service grid",1,0,0,1
10.1016/j.future.2012.03.007,Evolution of grid-based services for Diffusion Tensor Image analysis,Future Generation Computer Systems,2012,Article,"Analyzing Diffusion Tensor Image data of the human brain of large study groups is complex and demands new, sophisticated and computationally intensive pipelines that can efficiently be executed. We present our progress over the past five years in the development and porting of the DTI analysis pipeline to a grid infrastructure. Starting with simple jobs submitted from the command-line, we moved towards a workflow-based implementation and finally into the e-BioInfra Gateway, which offers a web interface for the execution of selected biomedical data analysis software on the Dutch Grid. This gateway is currently being actively used by neuroscientists and for educational purposes. © 2012 Elsevier B.V. All rights reserved.","Diffusion Tensor Imaging, e-infrastructures, e-science, grid computing, Grid front-end, Medical imaging, scientific gateways, workflows",1,0,0,1
10.1016/j.future.2017.08.038,VIALACTEA science gateway for Milky Way analysis,Future Generation Computer Systems,2019,Article,"This paper presents the latest developments on the VIALACTEA Science Gateway in the context of the FP7 VIALACTEA project. The science gateway operates as a central workbench for the VIALACTEA community in order to allow astronomers to process the new-generation surveys (from Infrared to Radio) of the Galactic Plane to build and deliver a quantitative 3D model of our Milky Way Galaxy. The final model will be used as a template for external galaxies to study star formation across the cosmic time. The adopted agile software development process allowed to fulfill the community needs in terms of required workflows and underlying resource monitoring. Scientific requirements arose during the process highlighted the needs for easy parameter setting, fully embarrassingly parallel computations and large-scale input dataset processing. Therefore the science gateway based on the WS-PGRADE/gUSE framework has been able to fulfill the requirements mainly exploiting the parameter sweep paradigm and parallel job execution of the workflow management system. Moving from development to production environment an efficient resource monitoring system has been implemented to easily analyze and debug sources of potential failures occurred during workflow computations. The results of the resource monitoring system are exploitable not only for IT experts, administrators and workflow developers but also for the end-users of the gateway. The affiliation to the STARnet Gateway Federation ensures the sustainability of the presented products after the end of the project, allowing the usage of the VIALACTEA Science Gateway to all the stakeholders, not only to the community members. © 2017 Elsevier B.V.","astrophysics, collaborative environments, DCIs, Infrastructure tests, Milky way analysis, monitoring, science gateways, workflow systems",1,0,0,1
10.1016/j.future.2017.11.033,Using Apache Airavata and EasyGateway for the creation of complex science gateway front-end,Future Generation Computer Systems,2019,Article,"The development of community-specific user interfaces of a science gateway can be a challenging task for non-IT experts. This contribution proposes an original, easy-to-use solution to tackle this issue based on EasyGateway. EasyGateway is a modern, lightweight solution for the development of science gateway able to interplay with most toolkits. In this paper we present how EasyGateway can “dress” Apache Airavata to manage experiment configurations and job submissions. We discuss the proposed approach considering a real case application represented by the Weather Research and Forecasting Model (WRF), a community model exploited by a large number of users in meteorology and climatology domains. The combined use of EasyGateway and Apache Airavata leads to an improved user experience, enhancing the model configuration phase with support in finding inconsistencies immediately, but also exploiting the possibility of accessing a potentially large set of computational resources to perform model execution. © 2017 Elsevier B.V.","apache airavata, EasyGateway, science gateways, WRF",1,0,0,1
10.1016/j.future.2017.11.034,BioClimate: A Science Gateway for Climate Change and Biodiversity research in the EUBrazilCloudConnect project,Future Generation Computer Systems,2019,Article,"Climate and biodiversity systems are closely linked across a wide range of scales. To better understand the mutual interaction between climate change and biodiversity there is a strong need for multidisciplinary skills, scientific tools, and access to a large variety of heterogeneous, often distributed, data sources. Related to that, the EUBrazilCloudConnect project provides a user-oriented research environment built on top of a federated cloud infrastructure across Europe and Brazil, to serve key needs in different scientific domains, which is validated through a set of use cases. Among them, the most data-centric one is focused on climate change and biodiversity research. As part of this use case, the BioClimate Science Gateway has been implemented to provide end-users transparent access to (i) a highly integrated user-friendly environment, (ii) a large variety of data sources, and (iii) different analytics & visualization tools to serve a large spectrum of users needs and requirements. This paper presents a complete overview of BioClimate and the related scientific environment, in particular its Science Gateway, delivered to the end-user community at the end of the project. © 2018 Elsevier B.V.","Biodiversity and climate research, science gateways, Scientific data management and analytics",1,0,0,1
10.1016/j.future.2017.12.028,A science gateway for Exploring the X-ray Transient and variable sky using EGI Federated Cloud,Future Generation Computer Systems,2019,Article,"Modern soft X-ray observatories can yield unique insights into time domain astrophysics, and a huge amount of information is stored – and largely unexploited – in data archives. Like a treasure-hunt, the EXTraS project harvested the hitherto unexplored temporal domain information buried in the serendipitous data collected by the European Photon Imaging Camera instrument onboard the ESA XMM-Newton, in 16 years of observations. All results have been released to the scientific community, together with new software analysis tools. This paper presents the architecture of the EXTraS science gateway, that has the goal to provide the software through a web based portal using the EGI Federated Cloud infrastructure. The main focus is on the light software architecture of the portal and on the technological insights for an effective use of the EGI ecosystem. © 2017 Elsevier B.V.","astrophysics, microservices, science gateways",1,0,0,1
10.1016/j.future.2018.02.004,VIDIA: A HUBzero gateway for data analytics education,Future Generation Computer Systems,2019,Article,"We describe a scientific gateway collaboration undertaken by members of the State University of New York (SUNY) system. The University at Buffalo's Center for Computational Research (CCR) partnered with SUNY College at Oneonta to offer a gateway for teaching data analytics. The result, called Virtual Infrastructure for Data Intensive Analysis (VIDIA), hosts open-source tools that have been used by more than 300 students enrolled in 18 SUNY courses. Additional tools enable researchers across the SUNY system to submit larger jobs to CCR's compute cluster; altogether, 5 SUNY campuses benefit from the resource to date. VIDIA supports data-intensive computation for teaching and research at campuses that lack access to traditional high-performance computing (HPC) resources. © 2018 Elsevier B.V.","Data analytics, science gateways, Undergraduate education",1,0,0,1
10.1016/j.future.2018.02.005,MyGeoHub—A sustainable and evolving geospatial science gateway,Future Generation Computer Systems,2019,Article,"Science gateways are an integral component of modern collaborative research. They find widespread adoption by research groups to share data, code and tools both amongst collaborators on a project and the broader community. However, not unlike research groups, gateways too, face the vagaries of research funding often resulting in a bleak outlook for their maintenance beyond the original project's conclusion. We present a sustainability model based on the HUBzero cyberinfrastructure platform that enables multiple research projects to share a single science gateway allowing for their maintenance even after the original funding source has run out. This model brings with it certain other advantages as well; general improvements to the gateway apply to all hosted projects, similar requirements across projects can often be abstracted into new general purpose capabilities for the gateway which feed back into all hosted projects. Such newly developed capabilities can also foster additional research aiding in new funding proposals that can revitalize and jumpstart hosted dormant projects. We describe a specific instance of a HUBzero science gateway, MyGeoHub, that successfully employs this sustainability model to host several geospatial research projects. We also illustrate the specific advantages of this sustainability model in the case of the MyGeoHub gateway that have led to the development of general-purpose data management and visualization software modules that have found use beyond MyGeoHub. © 2018 Elsevier B.V.","cyberinfrastructures, geospatial, science gateways, sustainability",1,0,0,1
10.1016/j.future.2018.04.009,An integrated workspace for the Cherenkov Telescope Array,Future Generation Computer Systems,2019,Article,"The Cherenkov Telescope Array (CTA) represents the next generation of ground-based gamma-ray observatories. We present a prototype workspace, developed by INAF, that aims at providing innovative solutions for the CTA community. The workspace is composed of a science gateway and an interactive desktop integrated with a federated authentication and authorization infrastructure. The workspace leverages open source technologies providing web access to a set of tools widely used by the CTA community. The workflow management system, accessed via the science gateway, allows to run applications widely used in astronomy and physics researches into distributed computing infrastructures (ranging from clusters to grids and clouds). These software packages are also available through the interactive virtual desktop environment to exploit their native graphical user interface. The implemented authentication and authorization infrastructure is composed by a Shibboleth Identity Provider and a Grouper authorization solution. The Grouper released attributes are consumed by the science gateway to authorize the access to specific web resources and the role management mechanism provides the attribute-role mapping. © 2018 Elsevier B.V.","astrophysics, Authentication and authorization, collaborative environments, DCIs, science gateways, workflow systems",1,0,0,1
10.1016/j.future.2018.06.006,The CloudSME simulation platform and its applications: A generic multi-cloud platform for developing and executing commercial cloud-based simulations,Future Generation Computer Systems,2018,Article,"Simulation is used in industry to study a large variety of problems ranging from increasing the productivity of a manufacturing system to optimising the design of a wind turbine. However, some simulation models can be computationally demanding and some simulation projects require time consuming experimentation. High performance computing infrastructures such as clusters can be used to speed up the execution of large models or multiple experiments but at a cost that is often too much for Small and Medium-sized Enterprises (SMEs). Cloud computing presents an attractive, lower cost alternative. However, developing a cloud-based simulation application can again be costly for an SME due to training and development needs, especially if software vendors need to use resources of different heterogeneous clouds to avoid being locked-in to one particular cloud provider. In an attempt to reduce the cost of development of commercial cloud-based simulations, the CloudSME Simulation Platform (CSSP) has been developed as a generic approach that combines an AppCenter with the workflow of the WS-PGRADE/gUSE science gateway framework and the multi-cloud-based capabilities of the CloudBroker Platform. The paper presents the CSSP and two representative case studies from distinctly different areas that illustrate how commercial multi-cloud-based simulations can be created. © 2018 The Authors","Agent-based simulation, cloud computing, Computational fluid dynamics, Multi-cloud simulation, workflows",1,0,0,1
10.1016/j.future.2018.10.035,The gCube system: Delivering Virtual Research Environments as-a-Service,Future Generation Computer Systems,2019,Article,"Important changes have characterised research and knowledge production in recent decades. These changes are associated with developments in information technologies and infrastructures. The processes characterising research and knowledge production are changing through the digitalisation of science, the virtualisation of research communities and networks, the offering of underlying systems and services by infrastructures. This paper gives an overview of gCube, a software system promoting elastic and seamless access to research assets (data, services, computing) across the boundaries of institutions, disciplines and providers to favour collaboration-oriented research tasks. gCube's technology is primarily conceived to enable Hybrid Data Infrastructures facilitating the dynamic definition and operation of Virtual Research Environments. To this end, it offers a comprehensive set of data management commodities on various types of data and a rich array of “mediators” to interface well-established Infrastructures and Information Systems from various domains. Its effectiveness has been proved by operating the D4Science.org infrastructure and serving concrete, multidisciplinary, challenging, and large scale scenarios. © 2018 Elsevier B.V.","science gateways, social networking, virtual research environments",1,0,1,2
10.1016/j.future.2018.12.026,"The global impact of science gateways, virtual research environments and virtual laboratories",Future Generation Computer Systems,2019,Article,"Science gateways, virtual laboratories and virtual research environments are all terms used to refer to community-developed digital environments that are designed to meet a set of needs for a research community. Specifically, they refer to integrated access to research community resources including software, data, collaboration tools, workflows, instrumentation and high-performance computing, usually via Web and mobile applications. Science gateways, virtual laboratories and virtual research environments are enabling significant contributions to many research domains, facilitating more efficient, open, reproducible research in bold new ways. This paper explores the global impact achieved by the sum effects of these programs in increasing research impact, demonstrates their value in the broader digital landscape and discusses future opportunities. This is evidenced through examination of national and international programs in this field. © 2019 Elsevier B.V.","cyberinfrastructures, e-infrastructures, open science, science gateways, virtual laboratories, virtual research environments",1,1,1,3
10.1016/j.future.2019.04.011,I-TASSER gateway: A protein structure and function prediction server powered by XSEDE,Future Generation Computer Systems,2019,Article,"There is an increasing gap between the number of known protein sequences and the number of proteins with experimentally characterized structure and function. To alleviate this issue, we have developed the I-TASSER gateway, an online server for automated and reliable protein structure and function prediction. For a given sequence, I-TASSER starts with template recognition from a known structure library, followed by full-length atomic model construction by iterative assembly simulations of the continuous structural fragments excised from the template alignments. Functional insights are then derived from comparative matching of the predicted model with a library of proteins with known function. The I-TASSER pipeline has been recently integrated with the XSEDE Gateway system to accommodate pressing demand from the user community and increasing computing costs. This report summarizes the configuration of the I-TASSER Gateway with the XSEDE-Comet supercomputer cluster, together with an overview of the I-TASSER method and milestones of its development. © 2019 Elsevier B.V.","I-TASSER web-server, Protein structure prediction, Structure-based protein function annotation, XSEDE science gateway",1,0,0,1
10.1016/j.future.2019.05.082,REMEDI central — expanding and sustaining a medical device community,Future Generation Computer Systems,2019,Article,"The Regenstrief Center for Healthcare Engineering (RCHE), an interdisciplinary research center located at Purdue University, facilitated the development of a science community for medical device informatics, known as Regenstrief National Center for Medical Device Informatics (REMEDI). The community uses an online science gateway called REMEDI Central for a variety of data analytic and collaboration activities. Formed in 2009, REMEDI is an evidence-based community of practice, initially focused on smart pump technology and infusion therapy safety. REMEDI is a virtual community of pharmacists, nurses, other clinicians, infusion pump vendors, researchers, and national organizations such as the American Association of Medical Instrumentation (AAMI) and the American Society of Health-System Pharmacists (ASHP). In 2017, in response to a need identified by AAMI, REMEDI expanded its scope to include new applications, databases, and community engagement spaces for respiratory therapists, nurses, and ventilator vendors. In 2018, the REMEDI project started analyzing new sustainable funding models with a funding model implemented in 2019. In this paper, we reflect on the virtual community's growth and the successful implementation of a sustainable business model, which is an approach other science gateways might consider. © 2019","CatalyzeCare, Evidence-based community, HUBzero, Patient safety, REMEDI Central, science gateways",1,0,0,1
10.1016/j.future.2019.10.011,The ICTBioMed NCIP Hub: Cancer research in a science gateway consortium,Future Generation Computer Systems,2020,Article,"ICTBioMed, the International Consortium for Technology in Biomedicine is a consortium for biomedical collaborative research and the consortium partners believe in decentralization and democratization of science. The consortium works on strategies to develop ready-to-use research initiatives bridging the gap between research, implementation and ready-to-use science. The consortium has identified real science use cases with the help of the collaborative partners to get access of shared data and methods using the principles of science gateways. ICTBioMed has set up an NCIP Hub instance based upon the HUBzero framework and started using it for community research activities. It is an environment for scientific collaboration where researchers can access and take advantage of a variety of resources shared by others. The NCIP Hub supports members with shared access to data, tools, and standards across the cancer research community. Cancer researchers, in principle, have access to a wide range of data and software tools but in practice, however, they make limited use of these resources. Barriers that restrict access include the need to install software locally, inconsistent user interfaces, security concerns and poor documentation. ICTBioMed is developing a cancer science gateway that will greatly simplify analysis in cancer imaging research by offering a single point of entry and a unified interface for multiple tools, databases, and image repositories widely used by the community. The consortium aims at borderless research with a common goal to solve real life biomedical problems by facilitating collaborative research. © 2019 Elsevier B.V.","Biomedicine, cancer research, clouds, HUBzero, ICTBioMed, NCIP Hub",1,0,0,1
10.1016/j.future.2019.10.029,The Social Media Macroscope: A science gateway for research using social media data,Future Generation Computer Systems,2020,Article,"In recent years, the explosion of social media platforms and the public collection of social data has brought forth a growing desire and need for research capabilities in the realm of social media and social data analytics. Research on this scale, however, requires a high level of computational and data-science expertise, limiting the researchers who are capable of undertaking social media data-driven research to those with significant computational expertise or those who have access to such experts as part of their research team. The Social Media Macroscope (SMM) is a science gateway with the goal of removing that limitation and making social media data, analytics, and visualization tools accessible to researchers and students of all levels of expertise. The SMM provides a single point of access to a suite of intuitive web interfaces for performing social media data collection, analysis, and visualization via for open-source and commercial tools. Within the SMM social scientists are able to process and store large datasets and collaborate with other researchers by sharing ideas, data, and methods. This document functions as a brief primer on the initial build of the SMM and we end this paper discussing future directions for the SMM. © 2019","cloud computing, Research computing infrastructure, science gateways, Social media analytics",1,0,0,1
10.1016/j.future.2019.10.030,A citizen science exploration of the X-ray transient sky using the EXTraS science gateway,Future Generation Computer Systems,2020,Article,"Modern soft X-ray observatories can yield unique insights into time domain astrophysics, and a huge amount of information is stored – and largely unexploited – in data archives. Like a treasure-hunt, the EXTraS project harvested the hitherto unexplored temporal domain information buried in the serendipitous data collected by the European Photon Imaging Camera instrument onboard the XMM-Newton satellite in 20 years of observations. The result is a vast catalogue, describing the temporal behaviour of hundreds of thousands of X-ray sources. But the catalogue is just a starting point because it has to be, in its turn, further analysed. During the project an education activity has been defined and run in several workshops for high school students in Italy, Germany and UK. The final goal is to engage the students, and in perspective citizen scientists, to go through the whole validation process: they look into the data and try to discover new sources, or to characterize already known sources. This paper describes how the EXTraS science gateway is used to accomplish these tasks and highlights the first discovery, a flaring X-ray source in the globular cluster NGC 6540. © 2019","astrophysics, citizen science, science gateways, virtual observatory, X-ray astronomy",1,0,0,1
