doi,title,venue,publication_year,content_type,abstract,keywords,science gateway | scientific gateway,virtual laboratory | Vlab,virtual research environment,more than one
10.1093/nar/gkz759,Nucleosome Dynamics: a new tool for the dynamic analysis of nucleosome positioning,Nucleic acids research,2019,Article,"We present Nucleosome Dynamics, a suite of programs integrated into a virtual research environment and created to define nucleosome architecture and dynamics from noisy experimental data. The package allows both the definition of nucleosome architectures and the detection of changes in nucleosomal organization due to changes in cellular conditions. Results are displayed in the context of genomic information thanks to different visualizers and browsers, allowing the user a holistic, multidimensional view of the genome/transcriptome. The package shows good performance for both locating equilibrium nucleosome architecture and nucleosome dynamics and provides abundant useful information in several test cases, where experimental data on nucleosome position (and for some cases expression level) have been collected for cells under different external conditions (cell cycle phase, yeast metabolic cycle progression, changes in nutrients or difference in MNase digestion level). Nucleosome Dynamics is a free software and is provided under several distribution models. © The Author(s) 2019. Published by Oxford University Press on behalf of Nucleic Acids Research.","computational methods, Chromatin and Epigenetics, Genomics",0,0,1,1
10.1098/rsta.2010.0167,Deploying general-purpose virtual research environments for humanities research,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",2010,Article,"Several virtual research environments (VREs) have been developed to address specific tasks or application domains. Building on the experiences and use cases coming out of these projects, this paper addresses the creation of more general-purpose VREs for the humanities, which move beyond specific, focused tasks, and instead provide services and environments that support more general-purpose humanities research activities. Specifically, we are investigating use cases related to the organization and integration of the dispersed and heterogeneous information on which such research is based. These use cases are highly interactive, interpretative and researcher centric, addressing topics such as annotation environments and support for 'active-reading' processes and scholarly dialogues. We present the background to our work and the technical approach taken, and report the results obtained so far. This journal is © 2010 The Royal Society.","Digital archives, gCube, humanities, virtual research environments",0,0,1,1
10.1098/rsta.2012.0069,Secure data sharing across portals: Experiences from OneVRE,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",2013,Article,"Research and higher education are facing an on-going transformation of practice resulting in the need for effective collaboration and sharing of resources within and across disciplinary and geographical boundaries. Portal technologies and portal-based virtual research and learning environments (VREs and VLEs) already have become standard infrastructures within a large number of research communities and institutions. From 2004, a series of research and development projects began to ask the question whether an open source videoconferencing and collaboration system could be used as a complete, or as a part of, VRE. This study presents the evolution of these projects and at the same time, describes the definition of a VRE and their future possible integration. The OneVRE portlet integration project attempted to create missing components, including adding secure and universal identity management. This moves the idea of shared data to a different level by creating a new administrative domain that is outside the control of a single local institution portal and resolves certain administrative virtual organizations problems. We explain some of the hurdles that still need to be overcome to make this venture truly successful, when a complete toolkit can be designed for the researcher of the future. © 2012 The Author(s) Published by the Royal Society. All rights reserved.","Access Grid, e-science, portals, Shibboleth, virtual research environments",0,0,1,1
10.1108/02640471211204114,OJAX++ : Demonstrating the next generation of virtual research environments,Electronic Library,2012,Article,"Purpose - This paper aims to introduce the OJAX++ virtual research environment (VRE) and illustrate how it can enable researchers to organise and collaborate on their research in one place while using their own choice of popular web-based applications. Design/methodology/approach - Recent state-of-the-art reports have highlighted trends in best practice VRE design: the move towards lightweight, modular, Web 2.0 VRE frameworks, and the importance of interoperability and integration of third party applications in such frameworks. Findings - OJAX++ is a practical demonstration of these trends. Practical implications - The OJAX++ VRE is freely available under an open source licence. Social implications - The aim of VREs is to facilitate the research process and the OJAX++ VRE illustrates an implementation of this goal. Originality/value - The OJAX++ VRE demonstrates best practice in VRE design, as highlighted in recent state-of-the-art reports. © 2012 Emerald Group Publishing Limited.","e-research, interoperability, OJAX++, Open systems, research, virtual research environments, virtual research environments",0,0,1,1
10.1108/AJIM-02-2013-0009,The potential use of online tools for scientific collaboration by biology researchers,Aslib Proceedings: New Information Perspectives,2014,Article,"Purpose: The purpose of this paper is to discover the research practices of biology researchers and to assess the suitability of the OJAX++ Virtual Research Environment (VRE) for these researchers. Design/methodology/approach: Usability testing was used to evaluate the usability of OJAX++ in relation to biology researchers. Interviews with biology researchers in a large Irish university were conducted to investigate their research information behaviour, to establish user requirements in their discipline and to evaluate the feasibility of using OJAX++ in their research. Findings: The results show that biology researchers used online tools extensively in their research but do not use social networking tools. E-mail and phone conversations are the preferred methods of collaborating with colleagues. The biology researchers found that OJAX++ was easy to use, intuitive and professionally presented but in its present format, OJAX++ does not fit in with current research practices as they do not use Web 2.0 tools that facilitate tagging. A list of requirements of a VRE for biology researchers is presented. Originality/value: The findings of the study will assist developers of VREs and other web tools to better understand how researchers, in particular biologists, collaborate during the research process and what they require from online research tools. This study gives an important insight into the information behaviour of life science researchers. © Emerald Group Publishing Limited.","Information behaviour, Online research, Scientific collaboration, Usability testing, virtual research environments, web2.0",0,0,1,1
10.1108/LM-02-2020-0037,"A conceptual virtual research environment model for the management of research data, a South African perspective",Library Management,2020,Article,"Purpose: The purpose of this article is to give an overview of the development of a Virtual Research Environment (VRE) conceptual model for the management of research data at a South African university. Design/methodology/approach: The research design of this article consists of empirical and non-empirical research. The non-empirical part consists of a critical literature review to synthesise the strengths, weaknesses (limitations) and omissions of identified VRE models as found in literature to develop a conceptual VRE model. As part of the critical literature review concepts were clarified and possible applications of VREs in research lifecycles and research data lifecycles were explored. The empirical part focused on the practical application of this model. This part of the article follows an interpretivist paradigm, and a qualitative research approach, using case studies as inquiry method. Case studies with a positivist perspective were selected through purposive sampling, and inferences were drawn from the sample to design and test a conceptual VRE model, and to investigate the management of research data through a VRE. Investigation was done through a process of participatory action research (PAR) and included semi-structured interviews and participant observation data collection techniques. Evaluation of findings was done through formative and summative evaluation. Findings: The article presents a VRE conceptual model, with identified generic component layers and components that could potentially be applied and used in different research settings/disciplines. The article also reveals the role that VREs play in the successful management of research data throughout the research lifecycle. Guidelines for setting up a conceptual VRE model are offered. Practical implications: This article assisted in clarifying and validating the various components of a conceptual VRE model that could be used in different research settings and disciplines for research data management. Originality/value: This article confirms/validates generic layers and components that would be needed in a VRE by synthesising these in a conceptual model in the context of a research lifecycle and presents guidelines for setting up a conceptual VRE model. © 2020, Emerald Publishing Limited.","components, Conceptual model, Research data management, South Africa, virtual research environments, virtual research environments",0,0,1,1
10.1109/DEST.2013.6611330,CENDARI: Establishing a digital ecosystem for historical research,IEEE International Conference on Digital Ecosystems and Technologies,2013,Conference Paper,"The CENDARI (Collaborative European Digital Archive Infrastructure) project, which aims to create a research infrastructure for World War I and medieval history, is examined as a example digital ecosystem. The diverse information requirements of these two communities are met by a strategy which combines newly devised approaches to metadata and tools for data integration and ontology development. The ways in which this strategy produces an environment which conforms to the notion of a digital ecosystem is also examined. © 2013 IEEE.","digital ecosystems, intermediary metadata schemas, metadata, virtual research environments",0,0,1,1
10.1109/DEST.2013.6611331,TEXTvre: Textual scholarship and the institutional ecosystem,IEEE International Conference on Digital Ecosystems and Technologies,2013,Conference Paper,"Digital humanists have for many years been producing online editions of texts based on TEI XML, a widely-adopted standard for marking up textual resources with semantic content. More recently, the e-infrastructure community has been investigating virtual research environments (VREs), which integrate information resources and tools for supporting research activities. These two fields of activity came together in TextGrid, a collaborative VRE for textual scholarship. This paper describes and evaluates an attempt to build on TextGrid by developing an institutionally-focused ecosystem that includes texts, tools, services, infrastructural resources, and, of course, the scholars themselves. © 2013 IEEE.","collaboration, digital humanities, e-research, GATE, repositories, TextGrid, textual editing, textual scholarship, TEXTyre, virtual research environments",0,0,1,1
10.1109/eScience.2010.37,Towards a virtual research environment for language and literature researchers,International Conference on e-Science,2010,Conference Paper,"Language and literature researchers use variety of data resources in order to conduct their day-to-day research. Such resources include dictionaries, thesauri, corpora, images, audio and video collections. These resources are typically distributed, and comprise non-interoperable repositories of data that are often license protected. In this context, researchers conduct their research through direct access to individual resources. This form of research is non-scalable, time consuming and often frustrating to the researchers. The JISC funded project Enhancing Repositories for Language and Literature Researchers (ENROLLER, http://www.gla.ac.uk/enroller/) aims to address by provision of an interactive, research infrastructure providing seamless access to major language and literature repositories. This paper describes this infrastructure and the services that have been developed to overcome the issues in access and use of digital resources in humanities. In particular, we describe how high performance computing facilities including the UK e-Science National Grid Service (NGS, http://www.ngs.ac.uk) have been exploited to support advanced, bulk search capabilities, implemented using Google's MapReduce algorithm. We also describe our experiences in the use of the resource brokering Workload Management System (WMS) and the Virtual Organization Membership Service (VOMS) solutions in this space. Finally we outline the experiences from the arts and humanities community on the usage of this infrastructure. © 2010 IEEE.","grid, HPC, humanities, Language and literature, MapReduce",0,0,1,1
10.1109/eScience.2013.33,E-Enabling international cancer research: Lessons being learnt in the ENS@T-CANCER project,International Conference on e-Science,2013,Conference Paper,"Breakthroughs in biomedicine are driven by research. More often than not, research takes place outside of a healthcare setting. However access to and use of clinical data for research purposes has many challenges that must be overcome, not least of which are the lack of standardized nomenclature and the heterogeneity of healthcare IT systems. For rare conditions, this challenge is particularly acute since the scarcity of data makes scientific breakthroughs increasingly difficult. Adrenal tumours represent one rare disease area where consolidation of clinical and biological information is urgently required. This paper describes the lessons being learnt in the development and rollout of an advanced security-oriented, virtual research environment (VRE) as part of the EU funded ENS@T-CANCER project. This system is currently used by 39 major cancer research centres across Europe and provides a unique resource for adrenal cancer research, underpinning an expanding portfolio of major international clinical trials and studies. Copyright © 2013 by The Institute of Electrical and Electronics Engineers, Inc.","Adrenal cancer, Distributed biobanking, virtual research environments",0,0,1,1
10.1109/eScience.2015.22,Interoperability oriented architecture: The approach of EPOS for solid earth e-infrastructures,International Conference on e-Science,2015,Conference Paper,"EPOS is an e-Infrastructure for solid Earh science in Europe. It integrates many heterogeneous Research Infrastructures (RIs) using a novel approach based on the harmonization of existing service and component interfaces. EPOS is designed to provide an architectural framework for new Research Infrastructures in the domain, and to interface with increasing sophistication of existing RIs working with them in co-development from their present state to a future integrated state. The key is the metadata catalogue based on CERIF which provides the virtualization required for EPOS to provide a homogeneous view over the heterogeneity. Architectural concepts together with a plan for integration and collaboration with EPOS nodes in order to interoperate are presented in this paper. © 2015 IEEE.","API, architecture, CERIF, e-infrastructures, earth science, EPOS, metadata, virtual research environments",0,0,1,1
10.1109/eScience.2015.38,VERCE delivers a productive e-science environment for seismology research,International Conference on e-Science,2015,Conference Paper,"The VERCE project has pioneered an e-Infrastructure to support researchers using established simulation codes on high-performance computers in conjunction with multiple sources of observational data. This is accessed and organised via the VERCE science gateway that makes it convenient for seismologists to use these resources from any location via the Internet. Their data handling is made flexible and scalable by two Python libraries, ObsPy and dispel4py and by data services delivered by ORFEUS and EUDAT. Provenance driven tools enable rapid exploration of results and of the relationships between data, which accelerates understanding and method improvement. These powerful facilities are integrated and draw on many other e-Infrastructures. This paper presents the motivation for building such systems, it reviews how solid-Earth scientists can make significant research progress using them and explains the architecture and mechanisms that make their construction and operation achievable. We conclude with a summary of the achievements to date and identify the crucial steps needed to extend the capabilities for seismologists, for solid-Earth scientists and for similar disciplines. © 2015 IEEE.","data science, Data-intensive, e-infrastructures, HPC, metadata and storage, science gateways, Solid-earth sciences, virtual research environments",1,0,1,2
10.1109/eScience.2019.00103,Enabling server-based computing and fair data sharing with the enes climate analytics service,International Conference on e-Science,2019,Conference Paper,"The European Network for Earth System Modelling (ENES) Climate Analytics Service (ECAS) is a new service from the EOSC-hub project. It offers a Virtual Research Environment (VRE) to scientific users, combining a Python (Jupyter) work environment with support services for data access, computing and data sharing. ECAS is motivated by providing users with remote access to extensive computing and storage resources beyond what they may have access to locally, reducing the need to conduct costly data transfer, and helping to realize the vision of FAIR data management. ECAS aims at providing a paradigm shift for the ENES community and beyond with a strong focus on data intensive analysis, provenance management, and server-side approaches as opposed to the current ones mostly client-based, sequential and with limited or missing end-To-end analytics workflow and provenance capabilities. Furthermore, the integrated data analytics service enables basic data provenance tracking by establishing a graph of persistent identifiers (PIDs) through the whole chain, and thereby improving reusability, traceability, and reproducibility. ECAS targets multiple user groups, including researchers in lack of local computing and storage resources, researchers with interest in the high-volume climate data pools, and use within education and training scenarios. © 2019 IEEE.","cloud services, Computing, data analysis, e-science, provenance",0,0,1,1
10.1109/ICALT.2012.146,Games and Learning Alliance (GaLA) supporting education and training through hi-tech gaming,IEEE International Conference on Advanced Learning Technologies,2012,Conference Paper,"Games and Learning Alliance (GaLA) is the EU Network of Excellence on serious games (SG). The main expected outcome is the set-up a Virtual Research Centre (VRC) aimed at integrating, harmonizing and coordinating research on SGs and disseminating knowledge, best practices and tools as a reference point at an international level. The other two key focuses of the project are (1) the support to deployment in the actual educational and training settings and (2) the fostering of innovation and knowledge transfer through research-business dialogue. The NoE is composed of organizations that aim to integrate their activities and resources in a long-term view. A long-term perspective is systematically pursued as GaLA sets-up an infrastucture and aims at making it viable and sustainable. The major expected outcomes include: the European Society on Serious Games; the European conference on Serious Games; journal special issues; the Virtual Research Environment (VRE); the SG Living Labs (SG LLs); a MSc programme on SGs, with the relevant didactic tools; PhD projects on SGs; the schools (alignment and summer) on SGs. © 2012 IEEE.","living labs, Serious Games, technology-enhanced learning, Virtual research Center, virtual research environments",0,0,1,1
10.1109/ICCI-CC.2016.7862083,Modelling and designing multilingual cognitive systems for collaborative research A progress report,IEEE International Conference on Cognitive Informatics and Cognitive Computing,2017,Conference Paper,This paper reports on current work at the University of Vienna on creating a multilingual cognitive system for collaborative domain communication a) in the field of risk management and b) in a digital humanities collaborative virtual research environment. The task of computational modelling and of designing the cognitive system is described with a focus on the cognitive user requirements in terms of research processes as well as the nature and types of data dealt with in computational science. Two case studies are included from ongoing projects: a) in the field of cross-disciplinary risk research and risk management; b) in the field of digital humanities concerning computational linguistics research on the use of the German language as well as on computational translation studies. © 2016 IEEE.,"Cognitive systems design, Computational modelling, digital humanities, risk communication, virtual research environments",0,0,1,1
10.1109/ICDCS.2019.00140,Widening the circle of engagement around environmental issues using cloud-based tools,Proceedings - International Conference on Distributed Computing Systems,2019,Conference Paper,"Environmental data are being generated and collected at unprecedented rates. However, the diversity in form and format of these environmental assets poses challenges for collaborative and reproducible science. Moreover, access constraints that surround environmental data lead to difficulty in use and interpretation of results. Cloud computing offers high potential to break down such barriers and engender collaboration, attribution, reuse, and reproducibility. In this article we review the design of the Environmental Virtual Observatory pilot (EVOp) that was conceived as a cloud-enabled virtual research space for different users interested in environmental science, ranging from domain specialists to the general public. We discuss the key technologies and processes used: a hybrid cloud infrastructure; standard service interfaces; a unified service delivery platform; and a test-driven development cycle. We also discuss the methodology by showcasing one of the exemplars developed in EVOp, stressing the importance of weaving stakeholder engagement from the beginning and throughout the process. We also briefly highlight some of the lessons learnt of working in an interdisciplinary team. © 2019 IEEE.","cloud computing, Environmental information systems, Interdisciplinary teams, Participatory design, virtual research environments",0,0,1,1
10.1109/INFOTEH.2019.8717755,Monitoring of Distributed Computing Infrastructure in the VI-SEEM Project,International Symposium INFOTEH-JAHORINA,2019,Conference Paper,"In this paper we present an approach we have developed to monitor distributed and heterogeneous computing infrastructure with special attention to the implementation in the Virtual research environment for regional Interdisciplinary communities in Southeast Europe and the Eastern Mediterranean project (VI-SEEM). The project infrastructure covers a number of countries and administrative domains as well as several computing paradigms, from classic data center virtualization solutions to grid and high performance computing. We have collected and analyzed available data sources, designed data model and implemented the monitoring system suitable for monitoring of this complex infrastructure. To validate the proposed approach we have tested the system within VI-SEEM project and present the test results in this paper. © 2019 IEEE.","distributed computing, grid computing, monitoring",0,0,1,1
10.1109/PDP.2012.71,A federated data zone for the arts and humanities,"Euromicro International Conference on Parallel, Distributed, and Network-Based Processing",2012,Conference Paper,"Digital methods and collaborative research in virtual research environments are gaining in importance for the arts and humanities. The EU-funded project DARIAH aims to enhance and support digitally-enabled research across these disciplines. The most basic but nevertheless fundamental task of DARIAH is to provide sustainable storage for research data. Information contained in data like images, texts or music needs to be secured and to remain accessible even if the original information carrier becomes lost or corrupted. The heterogeneity of the humanistic data and the need for distributed, performant access are the main challenges in designing an archiving system for the arts and humanities. Using the ""Virtual Scriptorium"", a digitisation project in Trier, Germany, this paper exemplary identifies the humanistic researchers' storage needs and derives requirements for an infrastructure. As a solution, a generic architecture for a federated data zone based on the iRODS technologies is proposed. The system implemented in Trier and Karlsruhe is described and will be extended to other locations as the researchers benefit from the initial set-up. © 2012 IEEE.","data storage, archiving, zone federation, arts and humanities, DARIAH",0,0,1,1
10.1109/PDP.2013.12,Access to the DARIAH bit preservation service for humanities research data,"Euromicro International Conference on Parallel, Distributed, and Network-Based Processing",2013,Conference Paper,"Sustainable management of large amounts of research data is gaining in importance for research projects all over the world. The European project DARIAH aims to address this topic for the arts and humanities community. The DARIAH Bit Preservation, as a part of an archiving system for the arts and humanities, allows for a high performance, sustainable, and distributed storage of research data as basis of virtual research environments. A great challenge in designing such a service is to provide a standardized, consistent yet easy-to-use API for accessing the data that remains stable even if backend technology changes over time. As a solution, this paper presents the RESTful API of the DARIAH Bit Preservation which includes an administrative extension, and which is secured by an Authentication and Authorization Infrastructure (AAI) based on SAML. An exemplary implementation illustrates that the API offers distributed access by usage of the HTTP protocol and is able to handle a high number of files. Data transfer rates of up to 45 MB/s were achieved for uploading large files in the local network. © 2013 IEEE.","servers, virtualization, Uniform resource locators, Java, authentication, open source software, authorization",0,0,1,1
10.1109/SOSE.2013.46,GATEway to the cloud: Case study: A privacy-aware environment for electronic health records research,IEEE International Symposium on Service-Oriented System Engineering,2013,Conference Paper,"We describe a study in the domain of health informatics which includes some novel requirements for patient confidentiality in the context of medical health research. We present a prototype which takes health records from a commercial data provider, anonymises them in an innovative way and makes them available within a secure cloud-based Virtual Research Environment (VRE). Data anonymity is tailored as required for individual researchers' needs and ethics committee approval. VREs are dynamically configured to model each researcher's personal research environment while maintaining data integrity, provenance generation and patient confidentiality. © 2012 IEEE.","Anonymity, Health informatics, Natural language processing, Privacy, virtual research environments",0,0,1,1
10.1117/12.2249118,"Thematic virtual research environment for analysis, evaluation and prediction of global climate change impacts on the regional environment",Proceedings of SPIE - The International Society for Optical Engineering,2016,Conference Paper,"Presented is a recently started Russian Science Foundation project ""Virtual computational information environment for analysis, evaluation and prediction of the impacts of global climate change on the environment and climate of a selected region"" aimed at development of accessible in Internet a computation and information environment providing unskilled in numerical modeling and software design specialists, decision-makers and stakeholders with reliable and easily used tools for in-depth statistical analysis of climatic characteristics, and instruments for detailed analysis, assessment and prediction of impacts of global climate change on the environment and climate of the targeted region. Two actively discussed nowadays problems are addressed by the project. The first one is a development of an environment in which scientists from different disciplines, stakeholders and decision makers, regardless of their geographical position, can freely access various data resources and processing services through a Web browser. Since progress in development of so called virtual research environment is based on information-computational technologies it will be discussed in this paper in more details. The second problem belongs to basic and applied climatology and will be discussed here rather briefly. It is a provision of interested parties with detailed climatic and ecological characteristics of targeted region and tools allowing get scientifically solid data necessary for the study of regional economic, political and social consequences of global climate change. © 2016 SPIE.","Decision support system, Regional climate, virtual research environments",0,0,1,1
10.1117/12.2504561,Virtual research environment supporting applied meteorology and climatology problem solving,Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference Paper,Virtual Research Environment aimed at solving applied problems requiring reanalyzes and climatic projections data is presented. The environment is based on the three-levels information system. Specially discussed is integration into the Virtual Research Environment under development of a decision support system employing an ontology knowledge base aimed at facilitation of related to climate change impact applied tasks solving. © 2018 SPIE.,"climatic and meteorological data, ontology knowledge base, three-levels information system",0,0,1,1
10.1145/1772690.1772903,ourSpaces: Linking provenance and social data in a virtual research environment,International Conference on World Wide Web,2010,Conference Paper,"Web-based Virtual Research Environments (VREs) have been proposed as one way in which e-Science tools can be deployed to support and enhance the research process. We are exploring the use of Linked Data in combination with the Open Provenance Model (OPM) and Social Web concepts to facilitate interactions between people and data in the context of a VRE. In this demo we present the ourSpaces VRE and outline the technologies used to link together provenance, research artefacts, projects, geographical locations and social data in the context of interdisciplinary research. © 2010 International World Wide Web Conference Committee (IW3C2).","e-science, linked data, provenance, virtual research environments",0,0,1,1
10.1145/2063518.2063537,How to teach digital library data to swim into research,ACM International Conference Proceeding Series,2011,Conference Paper,"Virtual research environments (VREs) aim to enhance research practice and have been identified as drivers for changes in libraries. This paper argues that VREs in combination with Semantic Web technologies offer a range of possibilities to align research with library practices. This main claim of the article is exemplified by a metadata integration process of bibliographic data from libraries to a VRE which is based on Semantic MediaWiki. The integration process rests on three pillars: MediaWiki as a web-based repository, Semantic MediaWiki annotation mechanisms, and semi-automatic workflow management for the integration of digital resources. Thereby, needs of scholarly research practices and capacities for interactions are taken into account. The integration process is part of the design of Semantic MediaWiki for Collaborative Corpora Analysis (SMW-CorA) which uses a concrete research project in the history of education as a reference point for an infrastructural distribution. Semantic MediaWiki thus provides a light-weight environment offering a framework for re-using heterogeneous resources and a flexible collaborative way of conducting research. © 2011 ACM.","data integration, e-humanities, semantic MediaWiki, semantic web, virtual research environments",0,0,1,1
10.1145/2232817.2232845,Refactoring HUBzero for linked data,ACM/IEEE Joint Conference on Digital Libraries,2012,Conference Paper,"The HUBzero cyberinfrastructure provides a virtual research environment that includes a set of tools for web-based, scientific collaboration and a platform for publishing and using resources such as executable software, source code, images, learning modules, videos, documents, and datasets. Released as open source in 2010, HUBzero has been implemented on a typical LAMP stack (Linux, Apache, MySQL, and PHP) and utilizes the Joomla! content management system. This paper describes the subsequent refactoring of HUBzero to produce and expose Linked Data from its backend, relational database, altering the external expression of the data without changing its internal structure. The Open Archives Initiative Object Reuse and Exchange (OAI-ORE) specification is applied to model the basic structural semantics of HUBzero resources as Nested Aggregations, and data and metadata are mapped to vocabularies such as Dublin Core and published within the web representations of the resources using RDFa. Resource Maps can be harvested using an RDF crawler or an OAI-PMH data provider that were bundled for demonstration purposes. A visualization was produced to browse and navigate the relations among data and metadata from an example hub. © 2012 ACM.","HUBzero, linked data, object reuse and exchange (OAI-ORE), open archives initiative, resource description framework (RDF), virtual research environments",0,0,1,1
10.1145/2460756.2460759,Experiences of using a hybrid cloud to construct an environmental virtual observatory,International Workshop on Cloud Data and Platforms,2013,Conference Paper,"Environmental science is often fragmented: data is collected using mismatched formats and conventions, and models are misaligned and run in isolation. Cloud computing offers a lot of potential in the way of resolving such issues by supporting data from different sources and at various scales, by facilitating the integration of models to create more sophisticated software services, and by providing a sustainable source of suitable computational and storage resources. In this paper, we highlight some of our experiences in building the Environmental Virtual Observatory pilot (EVOp), a tailored cloud-based infrastructure and associated web-based tools designed to enable users from different backgrounds to access data concerning different environmental issues. We review our architecture design, the current deployment and prototypes. We also reflect on lessons learned. We believe that such experiences are of benefit to other scientific communities looking to assemble virtual observatories or similar virtual research environments. Copyright © 2013 ACM.","cloud computing, cyberinfrastructures, e-science, Environmental science, Hybrid infrastructure, open science, science gateways, virtual observatory, virtual research environments",1,0,1,2
10.1145/2467696.2467758,Publishing earthquake engineering research data,ACM/IEEE Joint Conference on Digital Libraries,2013,Conference Paper,"Earthquake engineering brings together researchers from seismology, structural, mechanical, and geotechnical engineering whose research results in saving lives and protecting property during earthquakes and tsunamis. Such diversity poses unique challenges for data management, data archiving, preservation, and data publication. The poster demonstrates new innovative approaches to curation, visualization, and publishing of earthquake engineering research data in the NEEShub, a collaborative platform that provides a combined virtual research environment and data repository to researchers participating in the Network for Earthquake Engineering Simulations (NEES) and to the earthquake engineering community in general. The poster provides graphical depictions demonstrating the curation workflows established in NEES, the progression of data from unprocessed sensor measurements to datasets that can be analyzed by a variety of analytical and visualization tools, and finally their transformation into a citable published product. It documents ways in which NEEShub exposes research data and facilitates collaboration and sharing, as well as re-use and repurposing of the datasets. Furthermore, the poster illustrates some of the successes of the NEEShub in its four years of existence including continuous growth in uploaded files, users, number of downloaded files, curated projects, and published datasets. Copyright © 2013 by the Association for Computing Machinery, Inc. (ACM).","Data curation, data management, Data publishing, Data reuse",0,0,1,1
10.1145/2494188.2494231,Capturing and sharing scientific research data,ACM International Conference Proceeding Series,2013,Conference Paper,"While researchers are primarily concerned with the output of their investigations, there is an increased focus on the datasets produced in investigations and their reusability. This work is focused on describing a technical scenario of scientific data management starting with the live data capture taking place in the investigation environment, followed by modeling and annotating of the raw data, data curation tools and finally publication of the datasets in a repository adhering to Linked Data principles. The solution is based on the eSciDoc platform but the process, the data formalization and other findings can be reused in any Virtual Research Environment (VRE) to achieve the same outcome. Special effort of the work is dedicated to the flexibility and quality of the data focusing on the preparation of the data for publication and provision of contextual information. © 2013 Author.","data management, e-science, Linked Open Data, Live Data Capture, Negative Data, provenance, semantic web",0,0,1,1
10.1145/2753524.2753527,Science Gateway canvas: A business reference model for Science Gateways,Workshop on the Science of Cyberinfrastructure,2015,Conference Paper,"Science Gateways (SGs) have emerged as systems that facilitate access to cyberinfrastructures. There is a growing interest in the exploitation and development of SGs. However, it remains challenging to understand and design SG with the required properties because of the complex nature of SGs. Additionally, it is difficult to decide upon frameworks that can be used to build them. In this paper we propose the Science Gateway Canvas, a business reference model for SGs that embodies the common SG functions and their organization into groups and categories. We used the Science Gateway Canvas for a systematic analysis and comparison of the functions offered by a selection of available frameworks that are used to build SGs. This illustrated the applicability of the Science Gateway Canvas as a comprehensive and generic reference model for understanding SGs. The canvas can also be used for systematic analysis by scientists who are searching for an existing SG that supports their research goal or developers who want to determine the functional requirements for a new SG. Copyright © 2015 ACM.","Business reference model, Collaboratory, cyberinfrastructures, e-infrastructures, e-Research environment, e-science, problem solving environment , science gateways, Science Gateway Canvas (SGC), Science Gateway development, Science Gateway frameworks, Science Gateway technologies, science portal, virtual laboratory, virtual research environments",1,1,1,3
10.1145/2909132.2927471,Road mapping infrastructures for advanced visual interfaces supporting big data applications in virtual research environments,Workshop on Advanced Visual Interfaces,2016,Conference Paper,"Handling the complexity of relevant data requires new techniques about data access, visualization, perception, and interaction for innovative and successful strategies. In order to address human-computer interaction, cognitive efficiency, and interoperability problems, a generic information visualization, user empowerment, as well as service integration and mediation approach based on the existing state-of-the-art in the relevant areas of computer science has to be achieved. This workshop will address these issues with a special focus on supporting distributed Big Data analysis in Virtual Research Environments (VREs). In this way, the overall scope and goal of the workshop is to bring together researchers in these areas to achieve a road map, which can support the acceleration in research activities by means of transforming, enriching, and deploying advanced visual user interfaces for managing and using e-Science infrastructures. Advancements in this fields of research can i.e. support the, creation, configuration, management, and usage of distributed Big Data analysis in VREs. © 2016 Copyright held by the owner/author(s).","Advanced visual user interfaces, distributed big data analysis, Information visualization, User empowerment, virtual research environments",0,0,1,1
10.1145/3125433.3125457,SMW based VRE for addressing multi-layered data analysis - The use case of classroom interaction interpretation,International Symposium on Open Collaboration,2017,Conference Paper,"Virtual research environments (VREs) based on Semantic MediaWiki (SMW) provide researchers with more effective means of collaborative knowledge creation. The main challenge is capturing the multi-layered and iterative research process by participatory and evolutionary design using an agile framework development. The paper focuses on the development of a VRE to enhance scholarly research practices with the specific goal to enable dialogic transcript data analysis in Social Sciences and Humanities, using digital and semantic technologies. To offer a user-friendly framework with a low technological barrier, the authors used existing SMW extensions and developed a novel extension for multi-layered dialogic analysis by adopting the researcher's theoretical model of Objective Hermeneutic. As use case of addressing dialogic qualitative data analysis, the paper presents the VRE for classroom interaction which is based on two ontological models, the Objective Hermeneutic core ontology and the classroom interaction ontology, as a result of authors' work. © 2017 ACM.","Conversation Analysis, Dialogical Theories, humanities, Objective Hermeneutic, Open Collaboration Research, Qualitative Data Analysis, semantic MediaWiki, semantic web, Social Sciences, virtual research environments",0,0,1,1
10.1159/000313434,The European disorder of sex development registry: A virtual research environment,Sexual Development,2010,Article,"Disorders of sex development (DSD) are a rare group of conditions which require further research. Effective research into understanding the aetiology, as well as long-term outcome of these rare conditions, requires multicentre collaboration often across national boundaries. The EU-funded EuroDSD programme (www.eurodsd.eu) is one such collaboration involving clinical centres and clinical and genetic experts across Europe. At the heart of the EuroDSD collaboration is a European DSD registry and a targeted virtual research environment (VRE) that supports the sharing of DSD data. Security, ethics and information governance are cornerstones of this infrastructure. This paper describes the infrastructure that has been developed, the inherent challenges in security, availability and dependability that must be overcome for the enterprise to succeed and provides a sample of the data that are stored in the registry along with a summary analysis of the current data sets. Copyright © 2010 S. Karger AG, Basel.","databases, Intersex, networks",0,0,1,1
