doi,title,venue,publication_year,content_type,abstract,keywords,science gateway | scientific gateway,virtual laboratory | Vlab,virtual research environment,more than one
10.1002/cae.22460,A comprehensive framework and tool for supporting progressive learning of software development in an academic learning environment,Computer Applications in Engineering Education,2021,Article,"The use of technology-enabled environments to facilitate online education has increasingly gained importance to promote learning. Tools like learning management systems, virtual laboratory platforms, online monitoring, and mentoring tools, all form a concrete technology bed for augmenting online education. However, successful use of these segregated tools is possible only through the implementation of a structured process or framework of usage of these tools for learning. In this paper, we propose a comprehensive framework for supporting progressive learning of software development by students. This framework provides guidelines for structuring individual and collaborative programming activities of students at various levels and is realized through the implementation of a tool named eGuru. This tool is used for managing, monitoring, mentoring, and facilitating collaborative programming activities of students and also provides a detailed user interface for facilitating the academic activities of teachers and lab instructors. Peers, alumni, and industry experts also play important roles in providing online mentoring using this tool. The execution structure proposed in the framework is effective not only for promoting online programming education but also creates a virtual environment analogous to the collaborative development environment existing in the software industry, and thus helps in preparing students for the future. © 2021 Wiley Periodicals LLC","collaborative pair programming, collaborative quadruple programming, collaborative software development, progressive learning, team-based learning",0,1,0,1
10.1002/cae.22467,Building Virtual Laboratory with Simulations,Computer Applications in Engineering Education,2021,Article,"This paper describes an innovative approach to modernizing a sophomore mechanical engineering materials course by employing simulations. The three-credit course includes a lecture and a lab. In the lecture, students learn about theories of material formation and material properties, and in the lab, experiments are conducted to test the strength of materials in response to mechanical forces. A new module comprising simulation assignments has recently been integrated into the course. Having added this module, it is now feasible to simultaneously harness the power of simulations for predicting results of material testing, and provide a virtual lab that can be easily deployed when necessary. The main goal is to assist students with the learning process. Students gain a deeper understanding of the material properties and the changes resulting from various testing procedures by simulating the influence of relevant parameters and using visualizations. The other goal is to familiarize students with modern computational tools for solving engineering problems. The significance of this approach is in using industrial software early in the curriculum, and helping fulfill the Accreditation Board for Engineering and Technology Criterion 3 outcomes 1, 3, and 6. Students are also required to compare their simulation results with the experimental data and discuss the potential sources of variations. The objective is to improve students' critical skills and decision making in design problems. © 2021 Wiley Periodicals LLC","engineering education, FEA, simulations, virtual labs",0,1,0,1
10.1002/cae.22480,A development platform prototype for virtual laboratories,Computer Applications in Engineering Education,2021,Article,"Virtual laboratories provide a cost-efficient way for schools and universities to organize high-quality laboratory work in engineering disciplines. However, developing virtual labs is time-consuming and often comes with duplicated efforts in developing common features. This paper presents a development platform prototype for virtual laboratories (DPVL). It consists of multiple modules to meet the needs of developing virtual labs. Details of the platform module design and its implementation are explained. Finally, the case study about the development of a virtual gearbox lab demonstrates the functionality of DPVL and the process of applying it for corresponding development. To evaluate the performance of DPVL, a comparative study has been conducted by involving different developers to develop the same virtual lab with and without the support of DPVL. The results proved that the VL development effort can be greatly reduced by more than 60% both in development time consumed and the code size generated. Moreover, DPVL is further tested for its hardware compatibility by students who developed VL for different display hardware. However, the final user evaluation experiment conducted has verified that DPVL is well received by users in terms of its ease of development, user-friendliness, and usefulness. © 2021 Wiley Periodicals LLC","development platform, experimental teaching, virtual laboratory",0,1,0,1
10.1002/cae.22498,A co-creation experiment for virtual laboratories of mechanics in engineering education,Computer Applications in Engineering Education,2022,Article,"Based on the background and expertise gained during almost two decades of development and implementation of virtual laboratory applications for teaching mechanics in engineering faculties, the authors propose a novel approach for this field, in which students themselves become developers of educational computer simulations. The method, called DYOVL (“Do Your Own Virtual Laboratory”), was applied, first experimentally and then on a regular basis, with gradual optimization during consecutive years, within the practical sessions of the mechanics course taught to students in automatic control and computers. An educational website, containing application examples and several downloadable resources, was recently developed, to assist teaching by the new method. The co-creative character of this process is manifold, as students work together with the teaching staff and with their team colleagues to program virtual laboratory applications or to suggest improvements for the existing ones. The method demonstrated favorable outcomes in terms of engagement, motivation, and inclusiveness, as well as a positive attitude of the students, shown both by pre- and during-COVID satisfaction surveys. To assist potentially interested academic staff in implementing this approach in their universities, detailed methodological guidance is provided. © 2022 Wiley Periodicals LLC","co-creation, engineering education, mechanics, programming, virtual laboratory",0,1,0,1
10.1002/cpe.3281,"A data-centric neuroscience gateway: Design, implementation, and experiences",Concurrency and Computation: Practice and Experience,2015,Article,"Summary Science gateways provide UIs and high-level services to access and manage applications and data collections on distributed resources. They facilitate users to perform data analysis on distributed computing infrastructures without getting involved into the technical details. The e-BioInfra Gateway is a science gateway for biomedical data analysis on a national grid infrastructure, which has been successfully adopted for neuroscience research. This paper describes the motivation, requirements, and design of a new generation of e-BioInfra Gateway, which is based on the grid and cloud user support environment (also known as WS-PGRADE/gUSE framework) and supports heterogeneous infrastructures. The new gateway has been designed to have additional data and meta-data management facilities to access and manage (biomedical) data servers, and to provide data-centric user interaction. We have implemented and deployed the new gateway for the computational neuroscience research community of the Academic Medical Center of the University of Amsterdam. This paper presents the system architecture of the new gateway, highlights the improvements that have been achieved, discusses the choices that we have made, and reflects on those based on initial user feedback. Copyright © 2014 John Wiley & Sons, Ltd. Copyright © 2014 John Wiley & Sons, Ltd.","computational neuroscience, e-science, grid computing, medical image analysis, problem solving environment , science gateways, virtual laboratory, virtual research enviroment (VRE)",1,1,0,2
10.1002/ecj.10172,Design and implementation of study support system for electronic circuits with observable V-I characteristics,Electronics and Communications in Japan,2010,Article,"We have designed and implemented a ""Virtual Laboratory"" on computer systems. Some of the implemented systems are Web-based learning environments where the client-server model and Java technologies are used. The subject of electronic circuits is the most essential one in departments of electrical and electronic engineering. However, it is a subject whose basic theory, and also its technical terms and electronic circuit designs, are difficult for students to understand. In this paper, we describe a study support system for electronic circuits with observable V-I characteristics using Java. © 2010 Wiley Periodicals, Inc.","e-learning, Electronic circuits, Java, Study support system, V-I characteristics",0,1,0,1
10.1007/978-1-4614-3872-4_81,Design and implementation of intelligent laboratory open management system,International Conference on Cybernetics and Informatics,2013,Conference Paper,"The paper is begin with a brief description and analysis of the basic concept of the virtual laboratory, and on this basis is a brief description of co-introduced computer technology. Based on the virtual laboratory and collaborate with computer technologies, the paper designs and implements a collaborative virtual lab environment. The experimental environment is based on workflow technology, and deal with the message format for a variety of treatment to meet the needs of teachers and students and the efficient operation. © 2013 Springer Science+Business Media.","Collaborative work, Laboratory management, virtual laboratory",0,1,0,1
10.1007/978-3-030-11434-3_12,Using virtual experiments in teaching control theory,Mobile Technologies and Applications for the Internet of Things,2019,Conference Paper,"A common criticism for theoretical and mathematically intense courses, including control theory, is that many of the concepts taught are abstract with limited practical relevance. An effective way to address this criticism is to increase the hands-on and experiential learning component, including laboratory activities. The paper proposes the use of virtual laboratories as a method for increasing student engagement and experiential learning in control theory courses. The experiments are designed to mimic as close as possible the behavior of different real dynamical systems such as a car suspension. This can be achieved using LabVIEW software and the 3D virtual reality tools. © Springer Nature Switzerland AG 2019.","Control systems education, Remote learning, virtual laboratories",0,1,0,1
10.1007/978-3-030-12957-6_24,From Discovery to Exhibition - Recomposing History: Digitizing a Cultural Educational Program Using 3D Modeling and Gamification,Transdisciplinary Multispectral Modeling and Cooperation for the Preservation of Cultural Heritage,2019,Conference Paper,"The main objective of this paper is to show the need for redefining the role of digitalization in the field of interpreting archaeological sites and museum exhibitions. Digitalization of archaeological fragments provides an excellent research platform, useful to distant researchers. New experiential activities will be provided in the process of knowledge development, communication and sharing. All ages and levels of students make practical, effective use of the produced platform, where, using 3D models, they will study and recompose the past. The aim is to enrich the educational methods, so that they respond fully to sustainable economic and social development. The research presented is developed in two levels. The first creates digital laboratories, where students follow findings from revealing till exhibition. The second investigates the use of this platform as a management tool by professional users (archaeologists, historians, conservators) in order to elaborate fragments of objects or even the whole findings, without real contact. The project enables distant research and mainly the possibility to examine findings that may be lost in future. To meet the above objectives, high-accuracy digital copies and 3D models are of significant importance. The project investigates the potential of using a structured light scanner and image-based modeling. The multi-image techniques using images of findings taken from different angles, distances, level of illumination, create a dense point cloud in 3D space and develop an interface, which enables users to process it using simple tools. The produced ‘game’ offers a playful, interactive and engaging experience. The application developed encompasses important functionality (kinematics, collision detection, point intersection, movement validation, lightmapping, skinning, animation state machines). In addition, the environment of the tool enables the students to provide feedback about the application and the entire experience, which can be used for further study and improvement planning. © 2019, Springer Nature Switzerland AG.","3D textured model, Artifacts, Educational games, Educational programs, MVS, virtual laboratory, visualization",0,1,0,1
10.1007/978-3-030-13463-1_8,A web crawling environment to support financial strategies and trend correlation: – extended abstract –,Lecture Notes in Computer Science ,2019,Conference Paper,"We provide an overview on the development and the integration in ENEAGRID of a web crawling tool to retrieve data from the Web, manage and display it, and extract relevant information. We collected all these instruments in a collaborative environment called Web Crawling Virtual Laboratory, offering a GUI to operate remotely. Finally, we describe an ongoing activity on semantic crawling and data analysis to discover trends and correlations in finance. © Springer Nature Switzerland AG 2019.","big data, machine learning, Market trends, Web crawling",0,1,0,1
10.1007/978-3-030-25999-0_29,"Augmented Reality in Laboratory’s Instruments, Teaching and Interaction Learning","Augmented Reality, Virtual Reality, and Computer Graphics",2019,Conference Paper,"This article presents the research carried out to develop an application of augmented reality for Android devices that allows to know and explore an Electrical and Electronic laboratory of the University of the Armed Forces ESPE, as a means of dissemination and learning of equipment as instruments with which they work in this laboratory. Such elements deploy the respective documentation, a virtualized model and in some cases a deployment in its components for the respective maintenance. The results obtained are based on the clear streamlining of the teaching method with the complementation of all the information that is appended to the application. This results in an aggregate use of the laboratory for the diversification and correct use of its elements. The use of the AR application generates an extension of the knowledge already acquired in classes. © 2019, Springer Nature Switzerland AG.","augmented reality, Unity, virtual laboratories, Vuforia",0,1,0,1
10.1007/978-3-030-30149-1_15,UiTiOt-Vlab: A low cost physical IoTs testbed based on over-the-air programming approach,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",2019,Conference Paper,"In the plethora of technologies in wireless networks and embedded systems, Internet of Things (IoTs) technology plays a vital role, be applicable in many different domains, such as agriculture, industry, education, transportation, just to name a few. The deployment of IoTs applications in these application domains normally requires complicated phases not only in the analysis, design, implementation but also in the actual operations, e.g., to control the devices and application remotely via the wireless protocols. Therefore, the development of a low cost physical IoTs-based reconfigurable testbed supporting well-known hardware and software platforms is significant and will be presented in this paper. By enabling over-the-air programming (OTAP) with a proper enhancement on Arduino ESP266 device, the proposed testbed system can be used for testing real-time IoTs application, as well as for (re)programming to change or adapt the operations of IoTs devices and IoTs applications remotely, through the wireless network protocols. In addition, the testbed system also provides a virtual laboratory for studying IoTs technology, be a cost-effective approach for students to share IoTs devices and practice IoTs programming remotely. © 2019, ICST Institute for Computer Sciences, Social Informatics and Telecommunications Engineering.","Arduino ESP8266, IoTs reconfiguration, OTA (re)programming, OTA upgrade firmware",0,1,0,1
10.1007/978-3-030-33695-0_42,Virtual educational laboratory for databases discipline,Advances in Intelligent Systems and Computing IV,2020,Conference Paper,"This paper deals with the development of virtual laboratory for Databases discipline, such laboratory can be used by Information Technology students as an auxiliary tool for self-education and acquiring professional skills in Ukrainian universities. The functional and software requirements for the laboratory practicum are given briefly in the paper. The functional and object models for the process of utilizing educational tools are presented in graphical and mathematical forms. The functional model represents the logic of the business process, data domain participants, and data exchange scheme. Business Process Modeling Notation has been used for representing the functional model in graphical form. The object model shows structural features of the data domain describing the entities, their attributes, and their interconnections. Entity Relation Diagram has been used for representing the object model in graphical form. The paper gives a description of the structure of relational database, as well as the features of graphical web-interface which implement the required functionality. The web-interface has been developed accounting for understand-ability, simplicity, and lowered sensitivity to user’s mistakes. At the database and application level, the access rights are divided between user roles. In contrast to the existing ones, the virtual practicum presented herein gives a student the ability to master writing various SQL-queries. The given models of the data domain are universal and can be used for development of e-learning systems for various courses. The distinctive features of the proposed virtual laboratory are given here, as well as improvements that can be achieved when used in educational process. © Springer Nature Switzerland AG 2020.","Blending learning, e-learning, Laboratory practicum, Virtual learning tools",0,1,0,1
10.1007/978-3-030-37858-5_41,Using Virtual Reality Technology for Studying Physics,Digital Transformation and Global Society,2019,Conference Paper,"The field of education is relatively conservative, but at the same time fast evolving sphere of human activity all around the world and in Kazakhstan as well. This is due to constant advances in all technology areas and in information technology in particular. New teaching and learning approaches, methods and techniques are introduced into the educational process, applying various technologies like artificial intelligence, computer vision, robotics, etc. And virtual reality is one of those. Virtual laboratories are one of the computer-based learning systems that can help to study various processes (physical, chemical, etc.) simulating and visualizing them on a personal computer without using the actual equipment or reagents. Moreover, with the help of such simulations it is possible to observe the process in detail, from different points or enlarge the image to a convenient size. In this paper an application that helps to study physics in secondary schools is presented. It contains a set of practical problem tasks from a number of physics sections. Each task has visualization scene with virtual reality integrated. In the article the content, architecture and interface of the application are presented along with the short review of other research in the field of application of virtual reality in education. © 2019, Springer Nature Switzerland AG.","education, physics, virtual experiments, virtual reality",0,1,0,1
10.1007/978-3-030-40271-6_42,Virtual Laboratory Development in Measuring Antenna Radiation Pattern for Engineering Education,The Impact of the 4th Industrial Revolution on Engineering Education,2020,Conference Paper,"The research presents the development of virtual laboratory in measuring antenna radiation pattern based on the GUI of MATLAB software for applying in teaching of electrical engineering. The research development tools consist of an engineering laboratory package, an antenna radiation pattern measurement set, a microcontroller of Arduino UNO-R3, and a peak detector board in sensing intensity electromagnetic field and a simulation program using GUI of MATLAB. The research results presented the performance in the development of antenna radiation measurement set, the efficient GUI based on the virtual laboratory set, the efficient evaluation of engineering laboratory package by implementing with a sampling group of the undergraduate engineering students. It can be seen that the engineering laboratory package of antenna radiation pattern measurement can encourage the students have higher learning achievement both in theory and practical skills following the 21st learning century. © 2020, Springer Nature Switzerland AG.","Antenna, Radiation pattern measurement, Visual instrumentation",0,1,0,1
10.1007/978-3-030-52575-0_33,Improvement in Quality of Virtual Laboratory Experiment Designs by Using the Online SDVIcE Tool,Advances in Intelligent Systems and Computing,2021,Conference Paper,"The major problem engineering instructors have when they wish to effectively integrate any educational technology such as virtual laboratories is the lack of comprehensive guidelines. This paper discusses the design and development of the experiment design guidelines, which enable engineering instructors to design effective virtual laboratory experiments. The instructors follow a step-by-step process for the scientific design of various virtual laboratory experiments and the online SDVIcE tool provides scaffolds with description of various aspects of the experiment design. The effectiveness of the SDVIcE tool is established with the help of a quasi-experimental study carried out with 39 UG engineering students. The students were divided into two groups. The control group students perform the experiment in virtual lab using the traditional experiment design and the students from the experiment group perform experiments designed using the SDVIcE tool. The results of the study indicate that the laboratory learning outcomes and skills developed are improved when they perform experiment in the virtual laboratory with experiment designs carried out using the SDVIcE tool. So it can be claimed that the SDVIcE tool is effective in improving the quality of the virtual laboratory experiment designs. © 2021, Springer Nature Switzerland AG.","Experiment designs, Quality, virtual laboratories",0,1,0,1
10.1007/978-3-030-53021-1_45,Design and implementation of a remote virtual laboratory by internet applied to kuka lbr iiwa 14 r820,Lecture Notes in Electrical Engineering,2021,Conference Paper,"In the educational field, it is necessary to have the ability to experiment for learning process, that is where virtual laboratories allow having more freedom to do it, even when there are no physical resources. In this paper is presented a web-based virtual laboratory with the KUKA LBR IIWA 14R820 robot. A virtual robotic arm was used in V-REP simulator allowing to control the robotic arm using the direct kinematic model, directly controlling the position of each joint or through the inverse kinematic model that was developed using Denavit-Hatenberg methodology. For connection with the remote API through the web and design of user interface, LabVIEW 2016 was used with some external libraries. For connection with laboratory through the web, the user had to have a computer with Internet access and have LabVIEW Run-Time Engine 2016 plugin installed. In experimental tests, it was observed that the system was robust since it allows streaming to several users without affecting the work of who is managing the program. It was possible to verify that the performance of the laboratory is linked to the working capacity of the user’s computer. © Springer Nature Switzerland AG 2021.","Industrial manipulator, Kinematic model, virtual laboratory",0,1,0,1
10.1007/978-3-030-63665-4_8,Implementation of an Opensource Virtual Desktop Infrastructure System Based on Ovirt and Openuds,Advances in Intelligent Systems and Computing,2021,Conference Paper,"This article shows the implementation of a virtualization infrastructure using the opensource tools oVirt and OpenUDS for the deployment of virtual laboratories; to measure the performance of hard disk drivers on the workload of virtual machines in the use of virtual laboratories. This research was done with the purpose of shed some light on hard disk drivers’ performance to know which driver gives better performance in the stress testing of an environment of a virtual laboratory. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.","cloud computing, OpenUDS, oVirt, VDI, Virtual desktop infrastructure, virtual labs",0,1,0,1
10.1007/978-3-030-63665-4_9,Virtual Laboratories in Virtual Learning Environments,Advances in Intelligent Systems and Computing,2021,Conference Paper,"In this article, we present the structure and publication of a virtual learning environment through the PACIE methodology, incorporating resources such as virtual laboratories to carry out information technology practices by students, accessing from computers and devices such as smartphones and tablets. Because of the pandemic caused by the COVID-19 virus, students cannot enter the physical laboratories of the university. An analysis of the academic performance of students who received lessons in the previous semester is carried out in person with the academic performance of students who are receiving classes in this particular period online. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Academic performance, EVA, PACIE, virtual laboratories",0,1,0,1
10.1007/978-3-030-63885-6_14,Experiential Learning Through Controlling and Monitoring a Real-Time 3D House Using LabVIEW in a Virtual Laboratory,Innovative Technologies and Learning,2020,Conference Paper,"This paper presents a new virtual laboratory based on a simulation environment for educational purposes. This virtual laboratory covers an important part of the smart home technology, acquiring and processing of different types of data and controls via the cloud technology. A smart house is a regular house that uses intelligent technology to efficiently gather information for the purpose of monitoring and controlling the home environment (e.g. temperature, lighting) and its electronic and mechanical devices. Its purpose is not only to make life easier for those who would benefit from these facilities on a daily basis, but also to create as much comfort as possible and a safer living environment. This paper presents a LabVIEW-based smart home simulator automation. In addition to this software created by National Instruments, a home simulator, HOME I/O developed by Real games, is used. The system can monitor and adjust the home temperature and is able to automatically adjust the brightness of every room’s light fixtures or of the outside lights. At the same time, the alarm system can be controlled, with its motion sensors, doors and windows opening sensors for the occupants’ enhanced safety and protection. The software was also designed with energy saving mindfulness making the home an eco-friendly place. To highlight the possibility of using the developed technology in a real environment, a hardware part of the system was implemented by using a MyRIO NI device. © 2020, Springer Nature Switzerland AG.","Cloud control, Internet of Things, Smart homes, virtual laboratory",0,1,0,1
10.1007/978-3-030-72208-1_13,Virtual Festo MPS® PA Workstation for Level and Temperature Process Control,Lecture Notes in Electrical Engineering,2021,Conference Paper,"This article presents the design and implementation of a virtual Festo Modular Production System of Automatic Processes (MPS® PA) workstation in real-time for control systems under an industrial approach. The virtual workstation is composed by level and temperature processes, considering a high level of detail of its elements, the main advantage is that the virtual workstation allows multiple access for the users from any location. Moreover, the virtual workstation allows the learning of the student or operator in topics regarding to control systems and modeling, developing different activities. To validate the dynamic performance of the virtual workstation, a PID controller is integrated for each control variable using the λ tuning technique, the transient and steady-state response are analyzed against changes disturbances generated in the virtual plant. The signals are displayed on a virtual human-machine interface (HMI), this allows adjust the controller gains and the input and output signals of the processes. AutoCAD - 3DS Max is used as modern tool and effective in achieving virtualization. Computer-aided design allows compatibility links between software and makes the application immersive and interactive by considering the three-dimensional representation of objects in Unity3D and exchanging information with Matlab through a control algorithm using shared memory. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Festo MPS PA, PID controllers, Shared memory, Unity, virtual laboratory, virtual reality",0,1,0,1
10.1007/978-3-030-72654-6_21,Conversational Agent for Industrial Processes Through Virtual Environments,Advances in Intelligent Systems and Computing,2021,Conference Paper,"This paper presents the implementation of a conversational agent in virtual environments oriented to industrial control processes in order to contribute to the improvement of teaching-learning processes. The application simulates the level control process in two virtual environments, the first one as a virtual laboratory and the second environment as an industrial process. The environments have been created with three-dimensional models based on Piping and Instrumentation Diagram (P&ID) diagrams. The models have been simulated and animated using Unity 3D software. The environments exchange information in real time with MATLAB mathematical software to simulate the industrial process controller, achieving a high degree of realism. Each environment is assisted by a conversational agent who communicates with Dialogflow, a natural language understanding platform, to guide the user during their training. Test users were asked to provide feedback through a usability questionnaire, and these results are discussed at the end of this article. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.","conversational agents, education, Industrial process, information technology, virtual environments",0,1,0,1
10.1007/978-3-030-78273-3_5,Application of Tools to Increase Learning Efficiency in the Remote Learning System QNET+,International Conference on Modern Information Technology and IT Education,2021,Conference Paper,"This article discusses the basic principles of the QNet+ distance learning system; it also reveals the fundamental ideas of the platform and tools designed to increase the effectiveness of the learning process. The first part of the article tells about the approaches used in organizing virtual laboratories on the basis of heterogeneous model networks for a laboratory workshop on various courses in the field of information and communication. The second part presents the developed subsystem to assess knowledge, which is to perform comprehensive verification of the students’ actions when working with network equipment during laboratory work. The third part emphasizes the effectiveness of the no less important intellectual subsystem of student interaction with the equipment of model networks; the conceptual idea of smart access as an abstract interaction interface is revealed and three key aspects of the concept are considered. The article describes in more detail the use of flexible control commands through a system of aliases and behavior patterns. It provides examples and statistics on the use of the platform in real laboratory work. © 2021, Springer Nature Switzerland AG.","e-learning, Interactive programs, IT education, Telecommunications, virtual labs",0,1,0,1
10.1007/978-3-030-80312-4_48,Development of Virtual Lab to Solve Problems in Structural Dynamics,Lecture Notes in Civil Engineering,2022,Conference Paper,"The rapid development of internet technology has pushed mankind to shift towards virtual platforms, and this increasing popularity has paved its path into the conventional teaching-learning process. Hence, it has now become essential to extend the traditional hands-on laboratories to the online platform. With this idea of incorporating e-learning, a virtual structural dynamics laboratory has been developed. Virtual laboratory (VL) acts as an interface on which users can perform simulated experiments and obtain authentic results without limitation of trials. At present, many technologies are being used to develop virtual labs. In the current study, MATLAB was used to develop this tool. For ease of understanding, this tool has been divided into different modules. Data such as material and cross-sectional properties are obtained from the user which is analysed to produce the responses of the structure. This VL intends to perform all the experiments mentioned in the manual of NPEEE, MHRD like Free Vibration of Single degree of freedom (S.D.O.F) System, Vibration of Multi degree of freedom (M.D.O.F) System, Torsional Response of Building, Continuous Systems, etc. With the help of this platform, a learner with basic knowledge of structural dynamics can visualize and interpret the dynamics of a structure. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Degrees of freedom, Matlab, simulations, structural dynamics, virtual labs",0,1,0,1
10.1007/978-3-030-81350-5_2,Development of a Virtual Laboratory for Nanoscience Experiments Using High-Speed Academic Network Technology,International Workshop on Learning Technology for Education Challenges,2021,Conference Paper,"The main objectives of knowledge society are generating, sharing and making available to society knowledge that may be used to increases life quality on Earth. In order to share knowledge worldwide, it is important to guarantee an efficient connection for the scientific community, making collaborative spaces an essential tool. The emerging nanoscience and nanotechnology fields allow scientists and researchers to study different phenomena at a molecular scale. The development of novel microscopes such as SEM, TEM, AFM and spectroscopes such as NMR has foster multidisciplinary research groups where physics, chemistry, biology, engineering, and other careers converge to face questions to be solved from several points of view. In this study, smart virtual knowledge spaces, accessible through the worldwide web through high-speed networks and Grid environments will be discussed. A case study where AFM is used to study cell membranes will be shown as an example of a virtual laboratory. © 2021, Springer Nature Switzerland AG.","Scale (chemistry), Research groups, grid, virtual laboratory, Multidisciplinary approach, Atomic force microscopy, Development (topology), Knowledge society, nanotechnology",0,1,0,1
10.1007/978-3-030-82064-0_1,Development of Virtual Router Machine for Modbus Open Connection,Lecture Notes in Networks and Systems,2022,Conference Paper,"Virtual machines enable high performance of corresponding physical machines, and also analysis, design and testing of the associated process and control systems. Interaction with virtual machines allows training as well as efficient operation of a running productive process; the former is the scope of this contribution for automation design and implementation abilities for remote education, especially important in times of encouraged social distance due to the current pandemic situation. This work presents the development of a virtual router from its 3D graphics to its preparation for online training purposes. The Modbus communication protocol is used to make the signals of the virtual machine available to a costumed control system, giving the characteristic of open connection. The virtual router instruments a virtual remote laboratory for designing, and testing automation systems proposed by interested users. The procedure for the creation of this virtual machine is detailed using industrial and open-access tools such as Blender® and Modbus TCP. The resulting virtual machine is presented and its potential use in a virtual laboratory is proposed. Further work is directed to the development of a cyberphysical system for the router. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Modbus TCP, Online training, virtual laboratory, Virtual twin",0,1,0,1
10.1007/978-3-030-87595-4_31,Development of Virtual Laboratory Work on the Base of Unity Game Engine for the Study of Radio Engineering Disciplines,Lecture Notes in Computer Science ,2021,Conference Paper,"Radio engineering courses are complex for comprehension from the visual point of view. Therefore, this aspect decreases the level of understanding among students that study them. But the problem can be solved by explicit demonstration of inner hidden processes. The paper covers the development of virtual laboratory work based on the Unity game engine allowing investigation and discovery of the experience of radio engineers. The article’s structure gradually goes through all the stages of the development process. Beginning with a literature review and observation of existing software, it continues with a physical and mathematical basis that lies in the core of the application. Then goes the describing part, which indicates programming tools. Particularly the Unity game engine features are shown. After that, the work sheds light on the development process, where each stage and every part of the application is indicated. © 2021, Springer Nature Switzerland AG.","3D modeling, C# (CSharp), Radio emission source, Radio engineering disciplines, Radio frequency spectrum, Radio monitoring, Small spaceCraft, Unity game engine, virtual laboratory work",0,1,0,1
10.1007/978-3-030-90328-2_27,Virtual Classrooms for the Development of Practical Laboratories in a Colombian Higher Education Institution,"HCI International - Late Breaking Papers: Cognition, Inclusion, Learning, and Culture",2021,Conference Paper,"This research was developed with the aim of determining the effect of conducting virtual laboratories with respect to the subjective evaluation of professors and the standardized tests of a Colombian higher education institution. To achieve this objective, an explanatory descriptive study with a quasi-experimental, field, and longitudinal design was proposed to execute a comparative analysis between the conduct of face-to-face and virtual laboratories in the selected higher education institution. The research was developed between the periods 2019–1 and 2020–1, being the first period when face-to-face laboratories were taught, meanwhile the second period when the students were assisting classes through virtual platforms. The results of the research process indicate that there is a dependency between grades corresponding to 10% and 20% in each of the three periods for the 2019–1 semester and the 2020–1 semester, and it is evidenced that the number of students in the insufficient category in the 20% test decreased. Another representative finding is that the scores of professors’ subjective evaluations are consistent with the results within the standardized tests of the university under study. It is then concluded that the implementation of various virtual spaces for teaching allows knowledge development process to be better, where the opportunity is provided to a large number of resources or processes that could be expensive for universities in low-income countries. Similarly, virtual classrooms open the opportunity for more students, especially the ones from the most remote locations to be able to participate in the classes. © 2021, Springer Nature Switzerland AG.","Higher education institutions, Technologies towards teaching, virtual laboratories",0,1,0,1
10.1007/978-3-030-93904-5_25,Virtual Environment Smart House for Hybrid Laboratory GOLDi,Lecture Notes in Networks and Systems,2022,Conference Paper,"The necessity to integrate virtual laboratories into the study process is becoming more significant, especially in pandemic time. Virtual based e-learning is seen as a reliable and effective support of teaching and learning process in different fields of study. The hybrid laboratory GOLDi uses the possibilities of remote and virtual experiments actively. At the same time, the implementation of the new experiment for teaching students in the area of Smart House systems will expand the functionality of the laboratory. The implementation of virtual experiments in the field of home automation systems provides an interactive learning environment that allows to engage students in an active educational process and increase their motivation to study modern information technologies and processes. The paper presents the results of the development of educational virtual environment for learning basics of Smart House systems development and control. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","game engine, GOLDi, MQTT data transfer protocol, Smart House, virtual environments",0,1,0,1
10.1007/978-3-030-93904-5_37,Conceptual Maps Applied to Remote/Virtual Laboratories for Active Learning,Lecture Notes in Networks and Systems,2022,Conference Paper,"The active construction of knowledge in a laboratory environment requires the application of a set of pedagogical techniques in order to avoid rote learning in engineering education. This paper presents the implementation of conceptual maps in laboratory context of an engineering course unit as an active pedagogical approach to foster the students’ meaningful learning in times of COVID pandemic. Different methodologies of laboratory work are first presented, as well as the meaning of conceptual map. Then, an application example on how the conceptual map was introduced in a first laboratory class of Electrical Engineering, and also the students’ experiences and difficulties encountered when dealing with the practical implementation of conceptual maps, is illustrated. Finally, some relevant conclusions about the implementation of this active pedagogical approach are given, in particular the development of the students’ meaningful learning by exploring relationships between concepts, ideas or propositions, by addressing the most important differences and by revealing inconsistencies on the topics studied. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Conceptual maps, Remote virtual laboratories",0,1,0,1
